55.601768, 12.541753
55.602276, 12.570489
55.617302, 12.550281
55.679778, 12.577226
55.692267, 12.558083
55.609930, 12.551273
55.603482, 12.576366
55.609408, 12.544966
55.603608, 12.542020
55.629039, 12.572969
55.695678, 12.529727
55.603853, 12.578028
55.607933, 12.547313
55.610808, 12.554216
55.616600, 12.553186
55.617472, 12.472562
55.611311, 12.555646
55.680783, 12.473926
55.603677, 12.529467
55.601406, 12.533626
55.627930, 12.577785
55.616856, 12.549517
55.602176, 12.559418
55.601002, 12.535336
55.601050, 12.561098
55.604994, 12.546306
55.601824, 12.534219
55.677859, 12.575732
55.611169, 12.550839
55.605641, 12.545403
55.601126, 12.573544
55.601791, 12.550275
55.612171, 12.549733
55.601934, 12.565280
55.658608, 12.556249
55.602453, 12.544628
55.614492, 12.551777
55.664529, 12.519978
55.604226, 12.545196
55.708495, 12.508654
55.606234, 12.551510
55.652544, 12.480208
55.671090, 12.491719
55.605280, 12.544066
55.608348, 12.554817
55.607685, 12.546838
55.601002, 12.550749
55.610497, 12.552866
55.601094, 12.554771
55.602412, 12.578750
55.606829, 12.548175
55.628707, 12.563089
55.652894, 12.484229
55.602379, 12.547595
55.617026, 12.552614
55.601666, 12.572491
55.601217, 12.541447
55.602659, 12.539808
55.607931, 12.546238
55.603496, 12.534987
55.650117, 12.503279
55.603226, 12.548031
55.681394, 12.575136
55.652496, 12.484938
55.601864, 12.549579
55.666558, 12.518942
55.607430, 12.555619
etti@axeltower:~$ 52.444861, 13.390525
52.444861,: command not found

etti@axeltower:~$ 
etti@axeltower:~$ 
etti@axeltower:~$ cat team* | grep failed_no_route
55.603154, 12.555359
55.628254, 12.578119
55.644202, 12.474006
55.698006, 12.531516
55.610905, 12.548426
55.603187, 12.573418
55.607978, 12.546598
55.604300, 12.568411
55.704175, 12.511891
55.605221, 12.539840
55.639975, 12.471227
55.609248, 12.544604
55.604566, 12.546246
55.603963, 12.541334
55.610221, 12.554544
55.603620, 12.538860
55.603276, 12.564602
55.610705, 12.543751
55.606085, 12.555453
55.602365, 12.550351
55.602796, 12.529630
55.616906, 12.471005
55.602315, 12.561475
55.603817, 12.573881
55.681325, 12.516801
55.649346, 12.539329
55.660996, 12.498679
55.601292, 12.561863
55.609665, 12.546745
55.602878, 12.557946
55.634389, 12.526662
55.602521, 12.576212
55.704037, 12.526863
55.660700, 12.552999
55.639690, 12.569190
55.602022, 12.552673
55.601390, 12.572290
55.602886, 12.533101
55.620603, 12.511078
55.652909, 12.483249
55.703432, 12.578346
55.608513, 12.545113
55.697426, 12.546382
55.613024, 12.550772
55.610145, 12.553664
55.601336, 12.574765
55.601685, 12.547366
55.612418, 12.551828
55.601414, 12.574507
55.610598, 12.554310
55.603049, 12.557956
55.604220, 12.551253
55.659962, 12.475479
55.687932, 12.559654
55.603180, 12.561566
55.697758, 12.557058
55.605191, 12.541978
55.601220, 12.538381
55.614868, 12.555404
55.601748, 12.563024
55.698868, 12.472263
55.678944, 12.472687
55.707325, 12.578433
55.601009, 12.565029
55.617497, 12.472431
55.601939, 12.550291
55.627429, 12.561605
55.601985, 12.548971
55.601171, 12.552449
55.604106, 12.554800
55.602796, 12.535956
55.605427, 12.543916
55.605099, 12.552137
55.627670, 12.576688
55.602009, 12.578963
55.603676, 12.542881
55.606738, 12.489890
55.679951, 12.577361
55.603901, 12.543982
55.603298, 12.564227
55.603901, 12.543982
55.615927, 12.483049
55.604272, 12.544850
55.611887, 12.550292
55.601942, 12.538987
55.613966, 12.554147
55.631542, 12.484044
55.605516, 12.542640
55.604410, 12.541688
55.601399, 12.565117
55.624561, 12.472629
55.601411, 12.564049
55.602022, 12.554981
55.607056, 12.551927
55.670944, 12.515665
55.663844, 12.570594
55.601014, 12.563309
55.681067, 12.534190
55.610989, 12.554347
55.614990, 12.555035
55.634676, 12.518344
55.602337, 12.572789
55.627112, 12.513249
55.601421, 12.578626
55.647583, 12.520435
55.681088, 12.574175
55.604905, 12.539713
55.601081, 12.568197
55.602653, 12.550783
55.607724, 12.555400
55.602934, 12.577892
55.613467, 12.550303
55.612520, 12.499833
55.608760, 12.543629
55.615700, 12.554992
55.602713, 12.567013
55.617509, 12.554854
55.674699, 12.527640
55.601589, 12.538252
55.620347, 12.531069
55.615200, 12.555653
55.641337, 12.577063
55.608402, 12.544305
55.604477, 12.543143
55.601538, 12.497585
55.613922, 12.549791
55.609448, 12.544262
55.678451, 12.574198
55.602000, 12.533782
55.602035, 12.538908
55.601171, 12.532237
55.602738, 12.534807
55.601939, 12.578503
55.611802, 12.547250
55.602981, 12.553500
55.611802, 12.547250
55.604103, 12.541775
55.625372, 12.536647
55.616889, 12.474279
55.614100, 12.540711
55.615580, 12.474839
55.603888, 12.541124
55.608388, 12.546220
55.606826, 12.546777
55.605007, 12.547204
55.616522, 12.537186
55.671511, 12.494244
55.603139, 12.566401
55.603890, 12.563258
55.606417, 12.548257
55.614114, 12.547156
55.609378, 12.548609
55.616821, 12.475211
55.653011, 12.485459
55.602588, 12.555631
55.607826, 12.547882
55.603314, 12.557801
55.603575, 12.549168
55.601117, 12.537880
55.612409, 12.548463
55.666701, 12.505228
55.602952, 12.566498
55.605792, 12.546492
55.601216, 12.568713
55.606645, 12.506351
55.608318, 12.542903
55.637366, 12.554327
55.678008, 12.577800
55.681713, 12.574204
55.607140, 12.545636
55.611168, 12.551787
55.610010, 12.488352
55.603275, 12.556983
55.601391, 12.535745
55.610926, 12.548510
55.603117, 12.554553
55.605709, 12.545178
55.609345, 12.555198
55.605339, 12.550062
55.687809, 12.493804
55.608458, 12.547337
55.605753, 12.542985
55.650589, 12.538595
55.635314, 12.541184
55.674826, 12.471543
55.628207, 12.577407
55.611019, 12.551073
55.618233, 12.522024
55.605356, 12.548294
55.615753, 12.552166
55.641599, 12.506156
55.627396, 12.575307
55.608842, 12.544927
55.683579, 12.479923
55.614632, 12.551754
55.607673, 12.549728
55.602907, 12.554749
55.613590, 12.553725
55.694038, 12.531174
55.606278, 12.539157
55.610668, 12.553674
55.602455, 12.558313
55.603448, 12.564316
55.612989, 12.553288
55.601811, 12.548085
55.606494, 12.549954
55.608135, 12.546157
55.651464, 12.471237
55.602995, 12.562541
55.610921, 12.518983
55.610627, 12.542247
55.610627, 12.542247
55.602113, 12.572818
55.602409, 12.540149
55.601730, 12.574737
55.624376, 12.494144
55.604960, 12.539407
55.631393, 12.491327
55.602209, 12.565210
55.606793, 12.553602
55.601614, 12.545580
55.602803, 12.555973
55.603596, 12.532713
55.601991, 12.575274
55.692451, 12.541674
55.621794, 12.545075
55.602200, 12.529351
55.601171, 12.574242
55.607123, 12.541904
55.613265, 12.547500
55.602805, 12.576561
55.672349, 12.471723
55.605425, 12.548025
55.609028, 12.551308
55.614097, 12.555502
55.610042, 12.550644
55.654887, 12.543263
55.606376, 12.540610
55.602599, 12.577238
55.604055, 12.549897
55.689528, 12.503110
55.603148, 12.561383
55.635853, 12.519475
55.612031, 12.550803
55.633996, 12.556583
55.601172, 12.557272
55.641342, 12.562247
55.603770, 12.542760
55.601690, 12.554026
55.617547, 12.570041
55.604562, 12.546713
55.601128, 12.578885
55.638601, 12.476621
55.615707, 12.549458
55.601847, 12.544255
55.675514, 12.532778
55.609075, 12.553854
55.609524, 12.548272
55.617323, 12.472097
55.602494, 12.549357
55.680905, 12.578799
55.602413, 12.538418
55.613545, 12.552677
55.644213, 12.516783
55.653122, 12.486010
55.601914, 12.560064
55.603741, 12.577497
55.611905, 12.551361
55.602224, 12.541465
55.601475, 12.576437
55.637366, 12.546960
55.608803, 12.549996
55.693445, 12.509343
55.603127, 12.573817
55.610081, 12.545441
55.677506, 12.577733
55.602732, 12.546301
55.601111, 12.530627
55.602885, 12.570164
55.657237, 12.512092
55.604497, 12.538936
55.608332, 12.558540
55.628318, 12.569234
55.603189, 12.566559
55.636899, 12.538480
55.641408, 12.577431
55.603842, 12.532305
55.677547, 12.578761
55.603069, 12.530166
55.664076, 12.500242
55.616647, 12.551633
55.601234, 12.554142
55.677285, 12.515559
55.603330, 12.558118
55.601481, 12.532427
55.616747, 12.555248
55.602424, 12.562612
55.675087, 12.471521
55.602644, 12.554804
55.603129, 12.557855
55.604319, 12.543220
55.659090, 12.513038
55.668002, 12.507500
55.601699, 12.575768
55.602291, 12.559759
55.636171, 12.497202
55.601137, 12.545350
55.611755, 12.551948
55.601010, 12.558001
55.697035, 12.511765
55.615918, 12.549123
55.601394, 12.544201
55.677995, 12.575540
55.615214, 12.474102
55.697719, 12.546418
55.601428, 12.570255
55.602318, 12.544832
55.610833, 12.550662
55.601005, 12.559296
55.602741, 12.556825
55.674143, 12.484612
55.615503, 12.553675
55.678868, 12.549128
55.663941, 12.482939
55.601076, 12.539827
55.605781, 12.554524
55.603429, 12.563313
55.677783, 12.577832
55.615979, 12.555352
55.617547, 12.552860
55.601626, 12.534523
55.652699, 12.483439
55.601386, 12.541827
55.617499, 12.471448
55.602891, 12.558364
55.681606, 12.573523
55.614330, 12.552753
55.699427, 12.493570
55.601315, 12.564769
55.684958, 12.526798
55.603881, 12.535335
55.614051, 12.551934
55.665157, 12.536240
55.622463, 12.573697
55.606666, 12.544588
55.608889, 12.578993
55.613298, 12.546978
55.602519, 12.543906
55.602555, 12.545164
55.601199, 12.578693
55.627807, 12.575756
55.617110, 12.554431
55.617517, 12.555034
55.612141, 12.551001
55.605297, 12.555568
55.623805, 12.471362
55.667163, 12.547209
55.602702, 12.548937
55.609252, 12.545524
55.605645, 12.551042
55.603079, 12.534963
55.608207, 12.553652
55.601431, 12.547436
55.601019, 12.548431
55.611095, 12.546402
55.607992, 12.545724
55.672658, 12.471071
55.651515, 12.506562
55.602500, 12.566920
55.602517, 12.573869
55.615348, 12.555572
55.703166, 12.490831
55.674323, 12.564466
55.652371, 12.486148
55.603576, 12.533884
55.603424, 12.551217
55.603256, 12.555949
55.603463, 12.551543
55.634272, 12.554807
55.670389, 12.487010
55.603787, 12.538970
55.694404, 12.568634
55.603881, 12.575646
55.606683, 12.543222
55.611847, 12.554421
55.616419, 12.474447
55.602201, 12.577601
55.612497, 12.546666
55.605928, 12.541099
55.603659, 12.551605
55.602849, 12.547066
55.627977, 12.575779
55.634718, 12.480173
55.651813, 12.474497
55.652426, 12.481834
55.608200, 12.548351
55.601827, 12.536462
55.601300, 12.552812
55.602929, 12.558687
55.606569, 12.540696
55.602290, 12.562880
55.603219, 12.542197
55.602577, 12.570722
55.603579, 12.574658
55.602231, 12.572299
55.602742, 12.559550
55.601971, 12.553858
55.613503, 12.547699
55.610141, 12.552689
55.602611, 12.534424
55.612774, 12.546290
55.605922, 12.547582
55.603358, 12.567706
55.611763, 12.550785
55.618071, 12.471659
55.601676, 12.563565
55.627932, 12.571231
55.678754, 12.577618
55.672055, 12.511873
55.601077, 12.573319
55.601328, 12.538422
55.697291, 12.491147
55.602961, 12.546174
55.601418, 12.536744
55.641641, 12.578748
55.601766, 12.566454
55.603879, 12.563419
55.601768, 12.541753
55.602276, 12.570489
55.617302, 12.550281
55.679778, 12.577226
55.692267, 12.558083
55.609930, 12.551273
55.603482, 12.576366
55.609408, 12.544966
55.603608, 12.542020
55.629039, 12.572969
55.695678, 12.529727
55.603853, 12.578028
55.607933, 12.547313
55.610808, 12.554216
55.616600, 12.553186
55.617472, 12.472562
55.611311, 12.555646
55.680783, 12.473926
55.603677, 12.529467
55.601406, 12.533626
55.627930, 12.577785
55.616856, 12.549517
55.602176, 12.559418
55.601002, 12.535336
55.601050, 12.561098
55.604994, 12.546306
55.601824, 12.534219
55.677859, 12.575732
55.611169, 12.550839
55.605641, 12.545403
55.601126, 12.573544
55.601791, 12.550275
55.612171, 12.549733
55.601934, 12.565280
55.658608, 12.556249
55.602453, 12.544628
55.614492, 12.551777
55.664529, 12.519978
55.604226, 12.545196
55.708495, 12.508654
55.606234, 12.551510
55.652544, 12.480208
55.671090, 12.491719
55.605280, 12.544066
55.608348, 12.554817
55.607685, 12.546838
55.601002, 12.550749
55.610497, 12.552866
55.601094, 12.554771
55.602412, 12.578750
55.606829, 12.548175
55.628707, 12.563089
55.652894, 12.484229
55.602379, 12.547595
55.617026, 12.552614
55.601666, 12.572491
55.601217, 12.541447
55.602659, 12.539808
55.607931, 12.546238
55.603496, 12.534987
55.650117, 12.503279
55.603226, 12.548031
55.681394, 12.575136
55.652496, 12.484938
55.601864, 12.549579
55.666558, 12.518942
55.607430, 12.555619
55.603465, 12.577201
55.605175, 12.554560
55.624366, 12.471460
55.615313, 12.550060
55.602111, 12.546198
55.607717, 12.554521
55.669402, 12.564187
55.605818, 12.542615
55.668831, 12.526857
55.687932, 12.493740
55.653540, 12.517276
55.615709, 12.550960
55.688005, 12.513221
55.603457, 12.537795
55.614067, 12.569610
55.608427, 12.554313
55.651482, 12.471212
55.697534, 12.554621
55.652129, 12.478237
55.686472, 12.568687
55.601892, 12.574422
55.603356, 12.539429
55.607098, 12.511791
55.695629, 12.531840
55.634103, 12.563904
55.604567, 12.539952
55.651606, 12.473389
55.601756, 12.559392
55.634183, 12.492973
55.638981, 12.502291
55.603850, 12.546791
55.601930, 12.536832
55.602638, 12.544968
55.615226, 12.474844
55.680200, 12.546165
55.641240, 12.576749
55.602670, 12.578122
55.702960, 12.510698
55.641412, 12.577931
55.663221, 12.494456
55.652886, 12.507858
55.670492, 12.564541
55.703034, 12.503174
55.602133, 12.557710
55.616963, 12.552740
55.601694, 12.555402
55.607192, 12.544914
55.668128, 12.499221
55.682313, 12.572837
55.608358, 12.543161
55.602202, 12.559564
55.602436, 12.559043
55.653483, 12.508132
55.685219, 12.526158
55.608372, 12.553016
55.602476, 12.553799
55.628672, 12.564110
55.601024, 12.562874
55.681599, 12.573701
55.601865, 12.546868
55.601625, 12.565333
55.692334, 12.550339
55.608405, 12.548425
55.601888, 12.531389
55.674189, 12.564670
55.649705, 12.485483
55.641505, 12.508118
55.658424, 12.507001
55.653388, 12.486564
55.641673, 12.578120
55.608664, 12.552405
55.612122, 12.555685
55.614192, 12.565961
55.605220, 12.547969
55.606726, 12.540850
55.617003, 12.551787
55.680143, 12.544857
55.615124, 12.552102
55.602647, 12.545114
55.601074, 12.537761
55.623373, 12.526188
55.618169, 12.473656
55.603039, 12.562233
55.707359, 12.578463
55.681042, 12.578975
55.605163, 12.548290
55.606262, 12.551151
55.607399, 12.545610
55.610879, 12.545836
55.610131, 12.549667
55.617244, 12.553573
55.609641, 12.545511
55.678157, 12.575662
55.601608, 12.573001
55.609821, 12.553390
55.602900, 12.548221
55.655620, 12.525482
55.628843, 12.571491
55.602552, 12.528711
55.602649, 12.547878
55.615098, 12.550157
55.608167, 12.543755
55.605488, 12.548426
55.606763, 12.539725
55.604878, 12.553267
55.601873, 12.552388
55.603096, 12.573178
55.651298, 12.506988
55.686806, 12.492239
55.601855, 12.573863
55.602455, 12.562627
55.601040, 12.561252
55.604278, 12.552793
55.628488, 12.563834
55.612030, 12.575645
55.627895, 12.575340
55.614020, 12.545937
55.603736, 12.529301
55.601520, 12.543711
55.602599, 12.557555
55.609739, 12.543805
55.602302, 12.570235
55.616517, 12.478051
55.610620, 12.543751
55.604810, 12.547797
55.603801, 12.536191
55.603548, 12.552500
55.687608, 12.540554
55.601922, 12.528663
55.601404, 12.564442
55.660233, 12.577925
55.615161, 12.473883
55.679690, 12.578298
55.602486, 12.532381
55.679735, 12.578730
55.617800, 12.569541
55.601627, 12.541730
55.602371, 12.537760
55.653818, 12.536556
55.704095, 12.504523
55.601543, 12.572166
55.627620, 12.472693
55.601010, 12.567417
55.651660, 12.474972
55.605477, 12.541676
55.628131, 12.576159
55.681445, 12.578356
55.675317, 12.478481
55.603272, 12.575570
55.618921, 12.530070
55.604565, 12.542528
55.606650, 12.550764
55.653041, 12.485169
55.653173, 12.486611
55.670131, 12.547603
55.667389, 12.492880
55.675481, 12.472623
55.677453, 12.495054
55.601055, 12.531650
55.674938, 12.479633
55.602874, 12.542679
55.616551, 12.550076
55.603580, 12.534429
55.608026, 12.553877
55.692226, 12.527121
55.601265, 12.547695
55.603021, 12.533580
55.605757, 12.555215
55.607310, 12.542798
55.608960, 12.543984
55.601891, 12.562926
55.681673, 12.577826
55.669993, 12.549437
55.662499, 12.552979
55.604362, 12.523708
55.615928, 12.549576
55.682347, 12.486197
55.663146, 12.515710
55.708268, 12.472770
55.607424, 12.551557
55.610409, 12.553390
55.611012, 12.549335
55.603517, 12.542160
55.607288, 12.554096
55.601926, 12.573229
55.601303, 12.528699
55.612932, 12.548484
55.603089, 12.552081
55.601136, 12.541155
55.611454, 12.553425
55.607318, 12.542319
55.614511, 12.549993
55.603466, 12.549215
55.602199, 12.535694
55.603215, 12.561707
55.605929, 12.548276
55.616715, 12.533203
55.611952, 12.547288
55.604470, 12.549390
55.602654, 12.555732
55.602953, 12.558370
55.692198, 12.576226
55.603843, 12.549356
55.611620, 12.554988
55.671491, 12.576683
55.613144, 12.550425
55.611447, 12.555417
55.611729, 12.555857
55.653650, 12.495197
55.603942, 12.546760
55.603295, 12.528520
55.666234, 12.568287
55.602699, 12.563434
55.686726, 12.500040
55.672603, 12.472352
55.602940, 12.570990
55.707803, 12.545466
55.602522, 12.540273
55.604867, 12.541258
55.627869, 12.575141
55.608516, 12.549740
55.614342, 12.554534
55.651886, 12.474919
55.609954, 12.472382
55.605000, 12.548411
55.665184, 12.535344
55.601748, 12.534705
55.607463, 12.545481
55.602253, 12.572702
55.623860, 12.554156
55.604141, 12.552067
55.618354, 12.472506
55.608154, 12.544007
55.672013, 12.522341
55.601908, 12.549918
55.612170, 12.554621
55.603839, 12.541991
55.604908, 12.541306
55.706530, 12.511159
55.627682, 12.562747
55.684890, 12.526936
55.617010, 12.471615
55.692102, 12.526799
55.604937, 12.544341
55.602639, 12.566003
55.613704, 12.549676
55.603028, 12.566436
55.611185, 12.555284
55.617035, 12.471982
55.603611, 12.545294
55.611823, 12.548826
55.601494, 12.541441
55.603145, 12.546321
55.610684, 12.548355
55.613445, 12.540021
55.614089, 12.554161
55.683925, 12.573255
55.707548, 12.514578
55.681130, 12.575556
55.681699, 12.578193
55.641470, 12.577538
55.646607, 12.573905
55.601659, 12.547271
55.682271, 12.572647
55.602589, 12.552287
55.613378, 12.546399
55.653295, 12.486135
55.610624, 12.551632
55.634879, 12.561019
